Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Method
ORD-1475,2023-09-29,2023-10-04,CUST-210,Michael Mcgrath,Corporate,Pakistan,Lahore,North,P-484,Electronics,Phones,iPhone 13,4865.0,5,0.01,1112.08,Credit Card
ORD-2379,2023-09-29,2023-10-04,CUST-451,Patricia Orr,Corporate,Pakistan,Multan,West,P-611,Office Supplies,Binders,Document Binder Set,95.0,5,0.17,18.17,Cash
ORD-3972,2023-09-30,2023-10-05,CUST-360,Michael Mack,Home Office,Pakistan,Karachi,South,P-294,Office Supplies,Paper,A4 Printing Paper,177.0,3,0.1,54.12,Bank Transfer
ORD-1555,2023-09-30,2023-10-02,CUST-710,Sara Martinez,Corporate,Pakistan,Quetta,West,P-709,Technology,Tablets,iPad Air,2063.0,1,0.17,196.75,Cash
ORD-1455,2023-09-30,2023-10-01,CUST-385,Sandra Powell,Corporate,Pakistan,Karachi,South,P-970,Technology,Monitors,Samsung Monitor,9980.0,5,0.12,2547.83,Bank Transfer
ORD-1051,2023-09-30,2023-10-04,CUST-817,Dalton Smith,Home Office,Pakistan,Rawalpindi,North,P-834,Furniture,Storage,Filing Cabinet,1485.0,3,0.18,149.56,Credit Card
ORD-2302,2023-10-01,2023-10-05,CUST-325,Lisa Miller,Corporate,Pakistan,Islamabad,Central,P-685,Electronics,Accessories,Wireless Earbuds,1216.0,4,0.13,250.03,Cash
ORD-3349,2023-10-01,2023-10-02,CUST-784,Ann Morris,Home Office,Pakistan,Quetta,West,P-531,Electronics,Accessories,Wireless Earbuds,2150.0,5,0.11,624.82,Bank Transfer
ORD-1221,2023-10-01,2023-10-03,CUST-663,Joshua Johnson,Consumer,Pakistan,Multan,West,P-723,Office Supplies,Binders,Document Binder Set,576.0,3,0.03,73.64,Bank Transfer
ORD-1373,2023-10-02,2023-10-05,CUST-292,Alyssa Hogan,Corporate,Pakistan,Hyderabad,South,P-552,Technology,Tablets,iPad Air,7352.0,4,0.11,2236.22,Cash
ORD-2413,2023-10-02,2023-10-07,CUST-312,Nicole Garcia,Home Office,Pakistan,Multan,West,P-165,Office Supplies,Paper,A4 Printing Paper,118.0,2,0.09,29.72,Credit Card
ORD-1477,2023-10-03,2023-10-08,CUST-873,Chad Avery,Home Office,Pakistan,Faisalabad,East,P-262,Electronics,Accessories,Wireless Earbuds,828.0,1,0.17,130.29,Bank Transfer
ORD-1700,2023-10-04,2023-10-09,CUST-514,Francis Woodard,Home Office,Pakistan,Rawalpindi,North,P-109,Furniture,Storage,Filing Cabinet,1773.0,3,0.17,317.72,Bank Transfer
ORD-2101,2023-10-04,2023-10-08,CUST-334,Beth Thomas,Consumer,Pakistan,Quetta,West,P-761,Furniture,Chairs,Office Chair,658.0,1,0.16,90.26,Credit Card
ORD-2324,2023-10-04,2023-10-08,CUST-888,Steven Stewart,Corporate,Pakistan,Multan,West,P-411,Office Supplies,Paper,A4 Printing Paper,755.0,5,0.09,101.68,Debit Card
ORD-3935,2023-10-05,2023-10-09,CUST-875,Bobby Nelson,Consumer,Pakistan,Lahore,North,P-127,Electronics,Phones,iPhone 13,1182.0,1,0.01,272.0,Bank Transfer
ORD-1134,2023-10-06,2023-10-08,CUST-904,Emily Wise,Home Office,Pakistan,Lahore,North,P-160,Office Supplies,Binders,Document Binder Set,650.0,5,0.14,86.4,Cash
ORD-1554,2023-10-06,2023-10-10,CUST-538,Shawn Fields,Consumer,Pakistan,Quetta,West,P-831,Electronics,Accessories,Wireless Earbuds,3714.0,3,0.0,552.25,Credit Card
ORD-3498,2023-10-06,2023-10-09,CUST-289,Thomas Osborne,Home Office,Pakistan,Rawalpindi,North,P-959,Furniture,Tables,Office Desk,1728.0,3,0.19,442.25,Debit Card
ORD-2748,2023-10-08,2023-10-11,CUST-661,Samuel Kelly,Corporate,Pakistan,Faisalabad,East,P-506,Office Supplies,Binders,Document Binder Set,292.0,4,0.01,35.37,Cash
ORD-3781,2023-10-09,2023-10-11,CUST-483,Karen Herrera,Corporate,Pakistan,Quetta,West,P-984,Electronics,Accessories,Gaming Mouse,2268.0,4,0.08,672.03,Credit Card
ORD-2765,2023-10-09,2023-10-10,CUST-898,Kenneth Davis,Consumer,Pakistan,Quetta,West,P-310,Office Supplies,Binders,Document Binder Set,184.0,2,0.01,62.52,Bank Transfer
ORD-1064,2023-10-10,2023-10-11,CUST-473,Thomas Smith,Corporate,Pakistan,Hyderabad,South,P-164,Technology,Laptops,Dell Inspiron,509.0,1,0.17,47.02,Bank Transfer
ORD-1856,2023-10-10,2023-10-12,CUST-892,Andre Ramos,Home Office,Pakistan,Hyderabad,South,P-486,Office Supplies,Binders,Document Binder Set,46.0,1,0.01,10.65,Cash
ORD-1358,2023-10-10,2023-10-15,CUST-799,Eric Johnson Jr.,Consumer,Pakistan,Rawalpindi,North,P-298,Furniture,Chairs,Office Chair,2280.0,3,0.07,657.14,Bank Transfer
ORD-1978,2023-10-11,2023-10-14,CUST-401,Bradley Moore,Consumer,Pakistan,Karachi,South,P-185,Office Supplies,Binders,Document Binder Set,736.0,4,0.19,132.53,Bank Transfer
ORD-1691,2023-10-12,2023-10-14,CUST-313,Dr. Christopher Harris,Consumer,Pakistan,Sialkot,East,P-951,Electronics,Phones,iPhone 13,694.0,1,0.02,199.93,Cash
ORD-3866,2023-10-12,2023-10-17,CUST-566,Karen Salas,Corporate,Pakistan,Karachi,South,P-821,Technology,Monitors,Samsung Monitor,9880.0,4,0.01,1721.42,Cash
ORD-3714,2023-10-13,2023-10-15,CUST-937,Jackson Humphrey,Consumer,Pakistan,Lahore,North,P-869,Electronics,Phones,iPhone 13,1925.0,5,0.08,186.94,Bank Transfer
ORD-1868,2023-10-13,2023-10-16,CUST-620,Alexander Williams Jr.,Corporate,Pakistan,Lahore,North,P-801,Technology,Tablets,iPad Air,2888.0,4,0.05,824.39,Bank Transfer
ORD-1067,2023-10-15,2023-10-20,CUST-816,Kevin Rodriguez,Consumer,Pakistan,Sialkot,East,P-871,Furniture,Chairs,Office Chair,368.0,2,0.04,57.54,Bank Transfer
ORD-1914,2023-10-15,2023-10-16,CUST-509,Jennifer Hines,Consumer,Pakistan,Quetta,West,P-560,Technology,Laptops,Dell Inspiron,2850.0,2,0.15,609.27,Bank Transfer
ORD-1160,2023-10-15,2023-10-17,CUST-265,Rhonda Williams,Home Office,Pakistan,Rawalpindi,North,P-970,Electronics,Accessories,Wireless Earbuds,602.0,2,0.01,71.31,Cash
ORD-1086,2023-10-16,2023-10-20,CUST-324,Donna Smith,Corporate,Pakistan,Sialkot,East,P-631,Technology,Tablets,iPad Air,3646.0,2,0.19,820.23,Cash
ORD-2801,2023-10-17,2023-10-20,CUST-764,Tiffany Gonzales,Home Office,Pakistan,Sialkot,East,P-807,Electronics,Accessories,Wireless Earbuds,4284.0,3,0.09,737.09,Credit Card
ORD-3848,2023-10-18,2023-10-21,CUST-277,Edward Garcia,Consumer,Pakistan,Rawalpindi,North,P-895,Office Supplies,Paper,A4 Printing Paper,498.0,3,0.03,109.63,Bank Transfer
ORD-1008,2023-10-21,2023-10-25,CUST-592,Kenneth Guzman,Consumer,Pakistan,Rawalpindi,North,P-140,Electronics,Phones,iPhone 13,3185.0,5,0.07,504.24,Cash
ORD-2692,2023-10-21,2023-10-22,CUST-118,Tracy Hoover,Home Office,Pakistan,Rawalpindi,North,P-145,Office Supplies,Pens,Premium Pen Pack,390.0,2,0.14,82.39,Credit Card
ORD-3748,2023-10-21,2023-10-22,CUST-605,Shawn Castro Jr.,Home Office,Pakistan,Quetta,West,P-393,Office Supplies,Binders,Document Binder Set,244.0,2,0.19,33.82,Cash
ORD-3659,2023-10-21,2023-10-22,CUST-899,James Thornton,Consumer,Pakistan,Lahore,North,P-430,Furniture,Tables,Office Desk,1362.0,3,0.06,220.05,Credit Card
ORD-2493,2023-10-22,2023-10-24,CUST-465,Holly Larson,Consumer,Pakistan,Quetta,West,P-893,Furniture,Storage,Filing Cabinet,4895.0,5,0.16,838.88,Debit Card
ORD-3351,2023-10-22,2023-10-25,CUST-132,Jessica King,Corporate,Pakistan,Karachi,South,P-909,Electronics,Accessories,Gaming Mouse,2768.0,2,0.18,244.58,Debit Card
ORD-1130,2023-10-23,2023-10-25,CUST-645,Margaret Ruiz,Corporate,Pakistan,Sialkot,East,P-513,Technology,Tablets,iPad Air,992.0,1,0.05,99.99,Cash
ORD-1542,2023-10-23,2023-10-25,CUST-124,Mr. Todd Mendoza Jr.,Home Office,Pakistan,Islamabad,Central,P-602,Furniture,Tables,Office Desk,2816.0,4,0.04,902.5,Bank Transfer
ORD-2680,2023-10-23,2023-10-25,CUST-509,Jody Rodgers,Corporate,Pakistan,Hyderabad,South,P-143,Technology,Monitors,Samsung Monitor,3110.0,2,0.08,698.3,Bank Transfer
ORD-1684,2023-10-24,2023-10-25,CUST-968,Jacob Mcbride,Corporate,Pakistan,Multan,West,P-267,Office Supplies,Paper,A4 Printing Paper,805.0,5,0.19,195.64,Cash
ORD-2033,2023-10-24,2023-10-29,CUST-646,Sean Nash,Consumer,Pakistan,Sialkot,East,P-370,Office Supplies,Binders,Document Binder Set,140.0,2,0.17,17.21,Debit Card
ORD-3900,2023-10-25,2023-10-27,CUST-463,Howard Wallace,Consumer,Pakistan,Lahore,North,P-700,Technology,Monitors,Samsung Monitor,2062.0,2,0.04,660.85,Debit Card
ORD-3860,2023-10-25,2023-10-27,CUST-993,Carla Williams,Consumer,Pakistan,Lahore,North,P-984,Office Supplies,Binders,Document Binder Set,375.0,5,0.06,54.72,Debit Card
ORD-3939,2023-10-25,2023-10-28,CUST-543,Tamara Harper,Home Office,Pakistan,Rawalpindi,North,P-119,Technology,Tablets,iPad Air,2084.0,2,0.19,266.74,Debit Card
ORD-2660,2023-10-25,2023-10-28,CUST-804,Carol Davies,Corporate,Pakistan,Quetta,West,P-517,Furniture,Chairs,Office Chair,565.0,5,0.18,93.18,Cash
ORD-2183,2023-10-26,2023-10-29,CUST-156,William Cunningham,Consumer,Pakistan,Rawalpindi,North,P-796,Technology,Laptops,Dell Inspiron,9396.0,4,0.05,2956.05,Credit Card
ORD-2536,2023-10-28,2023-10-30,CUST-873,Matthew Diaz,Consumer,Pakistan,Islamabad,Central,P-284,Technology,Tablets,iPad Air,5826.0,3,0.2,715.31,Debit Card
ORD-3458,2023-10-29,2023-11-03,CUST-391,Alexander Jones,Consumer,Pakistan,Sialkot,East,P-757,Technology,Monitors,Samsung Monitor,3158.0,2,0.07,748.3,Debit Card
ORD-2848,2023-10-29,2023-11-02,CUST-127,Richard Stephens,Home Office,Pakistan,Quetta,West,P-523,Electronics,Accessories,Wireless Earbuds,1668.0,4,0.05,392.23,Credit Card
ORD-1757,2023-10-29,2023-10-31,CUST-626,Stacy Rodriguez,Corporate,Pakistan,Rawalpindi,North,P-903,Electronics,Accessories,Wireless Earbuds,3792.0,4,0.12,1135.26,Credit Card
ORD-3956,2023-10-30,2023-11-02,CUST-530,Charles Burgess,Consumer,Pakistan,Islamabad,Central,P-520,Furniture,Tables,Office Desk,769.0,1,0.12,221.61,Cash
ORD-1912,2023-10-31,2023-11-05,CUST-786,Russell Rubio,Corporate,Pakistan,Sialkot,East,P-958,Furniture,Chairs,Office Chair,1190.0,5,0.16,202.12,Cash
ORD-1845,2023-10-31,2023-11-03,CUST-604,Eugene Smith,Home Office,Pakistan,Sialkot,East,P-301,Technology,Tablets,iPad Air,5860.0,5,0.09,538.73,Debit Card
ORD-2876,2023-11-01,2023-11-02,CUST-332,Robert Shields,Consumer,Pakistan,Lahore,North,P-590,Technology,Laptops,Dell Inspiron,12828.0,4,0.05,1480.84,Credit Card
ORD-1149,2023-11-01,2023-11-04,CUST-309,Dylan Bell,Consumer,Pakistan,Sialkot,East,P-405,Office Supplies,Paper,A4 Printing Paper,220.5,1,0.09,22.97,Bank Transfer
ORD-3050,2023-11-02,2023-11-07,CUST-471,John Peterson,Corporate,Pakistan,Multan,West,P-778,Furniture,Storage,Filing Cabinet,5857.5,5,0.14,1363.51,Bank Transfer
ORD-1989,2023-11-02,2023-11-05,CUST-746,Madison Evans,Consumer,Pakistan,Islamabad,Central,P-140,Furniture,Tables,Office Desk,1470.0,4,0.07,139.6,Cash
ORD-2594,2023-11-03,2023-11-04,CUST-234,Daniel Dawson,Corporate,Pakistan,Multan,West,P-756,Technology,Tablets,iPad Air,13102.5,5,0.11,2995.86,Debit Card
ORD-1486,2023-11-03,2023-11-05,CUST-593,Mr. Timothy Carpenter,Home Office,Pakistan,Rawalpindi,North,P-719,Office Supplies,Paper,A4 Printing Paper,960.0,4,0.17,187.31,Bank Transfer
ORD-3525,2023-11-05,2023-11-08,CUST-375,Carolyn Munoz,Consumer,Pakistan,Hyderabad,South,P-985,Electronics,Accessories,Wireless Earbuds,1059.0,1,0.06,103.11,Bank Transfer
ORD-2655,2023-11-05,2023-11-10,CUST-222,Angel Trevino,Consumer,Pakistan,Islamabad,Central,P-330,Furniture,Chairs,Office Chair,601.5,1,0.07,111.69,Bank Transfer
ORD-2582,2023-11-06,2023-11-07,CUST-130,Daniel Benitez,Home Office,Pakistan,Rawalpindi,North,P-792,Electronics,Accessories,Wireless Earbuds,5508.0,3,0.17,639.24,Debit Card
ORD-1390,2023-11-07,2023-11-09,CUST-260,Sydney Young,Home Office,Pakistan,Multan,West,P-430,Electronics,Accessories,Wireless Earbuds,552.0,1,0.07,105.85,Cash
ORD-3311,2023-11-07,2023-11-12,CUST-717,John Gomez,Consumer,Pakistan,Faisalabad,East,P-900,Technology,Laptops,Dell Inspiron,11178.0,4,0.16,2482.88,Bank Transfer
ORD-3025,2023-11-08,2023-11-12,CUST-596,Ronald Cisneros,Home Office,Pakistan,Quetta,West,P-649,Technology,Tablets,iPad Air,5325.0,2,0.16,1525.87,Credit Card
ORD-1829,2023-11-08,2023-11-11,CUST-285,Kathryn Rodriguez,Corporate,Pakistan,Quetta,West,P-348,Office Supplies,Pens,Premium Pen Pack,327.0,2,0.19,46.91,Bank Transfer
ORD-3452,2023-11-08,2023-11-11,CUST-342,Brenda Wilson,Corporate,Pakistan,Multan,West,P-109,Office Supplies,Binders,Document Binder Set,66.0,1,0.2,13.36,Bank Transfer
ORD-2918,2023-11-09,2023-11-10,CUST-749,Michael Fuller,Consumer,Pakistan,Sialkot,East,P-502,Furniture,Chairs,Office Chair,2883.0,2,0.17,624.63,Credit Card
ORD-2829,2023-11-09,2023-11-12,CUST-642,Andrew Costa,Consumer,Pakistan,Rawalpindi,North,P-421,Furniture,Tables,Office Desk,5874.0,4,0.04,1858.49,Credit Card
ORD-3596,2023-11-09,2023-11-12,CUST-242,Wesley Garcia,Corporate,Pakistan,Hyderabad,South,P-949,Office Supplies,Paper,A4 Printing Paper,198.0,1,0.11,34.11,Bank Transfer
ORD-1949,2023-11-10,2023-11-12,CUST-571,Faith King,Consumer,Pakistan,Faisalabad,East,P-209,Office Supplies,Binders,Document Binder Set,195.0,1,0.04,42.49,Debit Card
ORD-1336,2023-11-10,2023-11-11,CUST-203,Katelyn Patel,Home Office,Pakistan,Sialkot,East,P-703,Furniture,Storage,Filing Cabinet,2796.0,2,0.09,424.43,Debit Card
ORD-2008,2023-11-10,2023-11-15,CUST-333,Hannah Anderson,Home Office,Pakistan,Quetta,West,P-813,Technology,Laptops,Dell Inspiron,2821.5,3,0.12,531.55,Bank Transfer
ORD-3398,2023-11-11,2023-11-13,CUST-596,Amber Robinson,Consumer,Pakistan,Islamabad,Central,P-541,Furniture,Chairs,Office Chair,693.0,2,0.03,190.44,Debit Card
ORD-2759,2023-11-12,2023-11-13,CUST-149,Bryan Warner,Consumer,Pakistan,Faisalabad,East,P-202,Furniture,Chairs,Office Chair,3750.0,5,0.01,1122.32,Cash
ORD-3366,2023-11-12,2023-11-15,CUST-459,Tonya Williams,Consumer,Pakistan,Islamabad,Central,P-186,Technology,Monitors,Samsung Monitor,8647.5,5,0.11,1696.18,Credit Card
ORD-3379,2023-11-13,2023-11-15,CUST-943,Ruben Franklin,Home Office,Pakistan,Hyderabad,South,P-336,Furniture,Chairs,Office Chair,2406.0,2,0.18,437.48,Debit Card
ORD-3644,2023-11-14,2023-11-15,CUST-150,Steven Montoya,Home Office,Pakistan,Sialkot,East,P-194,Technology,Monitors,Samsung Monitor,14287.5,5,0.14,2822.37,Debit Card
ORD-1624,2023-11-16,2023-11-18,CUST-695,Madison Gill,Consumer,Pakistan,Islamabad,Central,P-375,Office Supplies,Paper,A4 Printing Paper,48.0,1,0.08,5.94,Debit Card
ORD-1956,2023-11-17,2023-11-21,CUST-756,Jennifer Adams,Corporate,Pakistan,Quetta,West,P-840,Office Supplies,Paper,A4 Printing Paper,1192.5,5,0.05,240.29,Bank Transfer
ORD-2221,2023-11-18,2023-11-22,CUST-303,Shelia Stewart,Consumer,Pakistan,Rawalpindi,North,P-271,Electronics,Accessories,Gaming Mouse,4305.0,5,0.0,766.05,Bank Transfer
ORD-1830,2023-11-19,2023-11-24,CUST-178,Bobby Espinoza,Consumer,Pakistan,Islamabad,Central,P-957,Furniture,Tables,Office Desk,3667.5,5,0.15,467.35,Cash
ORD-2178,2023-11-19,2023-11-21,CUST-170,Adam Waters,Home Office,Pakistan,Lahore,North,P-618,Technology,Laptops,Dell Inspiron,3288.0,4,0.2,733.27,Debit Card
ORD-1481,2023-11-21,2023-11-23,CUST-531,Joseph Smith,Home Office,Pakistan,Sialkot,East,P-143,Office Supplies,Paper,A4 Printing Paper,936.0,4,0.05,240.38,Debit Card
ORD-2808,2023-11-22,2023-11-26,CUST-403,Wendy Robertson,Home Office,Pakistan,Sialkot,East,P-723,Furniture,Chairs,Office Chair,1476.0,2,0.08,395.86,Cash
ORD-3871,2023-11-22,2023-11-26,CUST-240,Steven Gardner,Consumer,Pakistan,Quetta,West,P-303,Electronics,Accessories,Gaming Mouse,5475.0,5,0.1,1664.93,Credit Card
ORD-3336,2023-11-23,2023-11-27,CUST-510,Ana Williams,Corporate,Pakistan,Sialkot,East,P-151,Office Supplies,Binders,Document Binder Set,1335.0,5,0.05,127.71,Debit Card
ORD-1047,2023-11-24,2023-11-26,CUST-214,Catherine Manning,Corporate,Pakistan,Islamabad,Central,P-716,Furniture,Chairs,Office Chair,850.5,3,0.08,211.58,Cash
ORD-1352,2023-11-24,2023-11-28,CUST-354,Katherine Taylor,Home Office,Pakistan,Lahore,North,P-270,Technology,Monitors,Samsung Monitor,11752.5,5,0.0,2224.25,Cash
ORD-3909,2023-11-26,2023-11-28,CUST-123,Kyle King,Home Office,Pakistan,Islamabad,Central,P-209,Electronics,Accessories,Gaming Mouse,556.5,1,0.11,136.03,Bank Transfer
ORD-3234,2023-11-27,2023-12-01,CUST-494,Kara Torres,Corporate,Pakistan,Sialkot,East,P-727,Technology,Monitors,Samsung Monitor,12540.0,5,0.04,2318.08,Credit Card
ORD-3797,2023-11-27,2023-12-01,CUST-117,Sophia Sanchez,Consumer,Pakistan,Islamabad,Central,P-334,Electronics,Accessories,Wireless Earbuds,4410.0,4,0.15,848.84,Debit Card
ORD-2472,2023-11-28,2023-11-30,CUST-254,Ashley Kim,Corporate,Pakistan,Multan,West,P-607,Office Supplies,Binders,Document Binder Set,504.0,3,0.09,121.79,Bank Transfer
ORD-2017,2023-11-28,2023-12-01,CUST-919,Dawn Stewart,Home Office,Pakistan,Sialkot,East,P-173,Electronics,Accessories,Gaming Mouse,3802.5,5,0.03,664.09,Cash
ORD-3364,2023-11-28,2023-11-30,CUST-631,Andrea Walsh,Consumer,Pakistan,Multan,West,P-900,Office Supplies,Pens,Premium Pen Pack,264.0,2,0.18,59.06,Cash
ORD-3126,2023-11-28,2023-12-02,CUST-981,Raymond Torres,Corporate,Pakistan,Islamabad,Central,P-396,Furniture,Chairs,Office Chair,5784.0,4,0.18,1098.19,Cash
ORD-1072,2023-11-29,2023-11-30,CUST-607,Jacqueline Davis,Corporate,Pakistan,Sialkot,East,P-951,Electronics,Accessories,Gaming Mouse,1140.0,2,0.09,322.14,Bank Transfer
ORD-3312,2023-11-30,2023-12-04,CUST-819,Brittany Carlson,Consumer,Pakistan,Lahore,North,P-542,Office Supplies,Paper,A4 Printing Paper,468.0,3,0.08,143.57,Cash
ORD-3169,2023-11-30,2023-12-02,CUST-874,Virginia White,Home Office,Pakistan,Sialkot,East,P-579,Furniture,Tables,Office Desk,639.0,1,0.15,138.84,Bank Transfer
ORD-2313,2023-12-01,2023-12-02,CUST-974,Kristina Barton,Consumer,Pakistan,Quetta,West,P-987,Technology,Monitors,Samsung Monitor,4203.0,3,0.08,466.28,Credit Card
ORD-1476,2023-12-01,2023-12-06,CUST-307,Kathy Romero,Corporate,Pakistan,Islamabad,Central,P-107,Furniture,Chairs,Office Chair,1512.0,2,0.16,278.58,Cash
ORD-1111,2023-12-01,2023-12-04,CUST-551,Samantha Edwards,Corporate,Pakistan,Rawalpindi,North,P-599,Office Supplies,Binders,Document Binder Set,757.5,5,0.05,89.85,Bank Transfer
ORD-1145,2023-12-01,2023-12-03,CUST-455,Miss Tiffany Bates,Corporate,Pakistan,Islamabad,Central,P-357,Technology,Monitors,Samsung Monitor,4653.0,3,0.16,614.25,Cash
ORD-1595,2023-12-02,2023-12-04,CUST-292,Crystal Boyd,Corporate,Pakistan,Hyderabad,South,P-167,Electronics,Accessories,Wireless Earbuds,3375.0,2,0.1,1053.17,Cash
ORD-3409,2023-12-03,2023-12-05,CUST-270,Jessica Walker,Consumer,Pakistan,Faisalabad,East,P-739,Furniture,Tables,Office Desk,669.0,1,0.01,202.92,Cash
ORD-2035,2023-12-05,2023-12-09,CUST-185,Maria Macdonald,Home Office,Pakistan,Multan,West,P-885,Electronics,Phones,iPhone 13,4162.5,5,0.05,1294.3,Cash
ORD-3877,2023-12-05,2023-12-07,CUST-779,Keith Patel,Corporate,Pakistan,Faisalabad,East,P-797,Office Supplies,Paper,A4 Printing Paper,555.0,5,0.18,51.0,Debit Card
ORD-3253,2023-12-06,2023-12-07,CUST-352,David Reyes,Consumer,Pakistan,Sialkot,East,P-889,Office Supplies,Paper,A4 Printing Paper,342.0,4,0.07,92.81,Credit Card
ORD-3481,2023-12-08,2023-12-09,CUST-565,Mark Wall,Home Office,Pakistan,Multan,West,P-834,Electronics,Accessories,Gaming Mouse,2181.0,1,0.18,289.39,Bank Transfer
ORD-3417,2023-12-08,2023-12-12,CUST-405,Nicole Chen,Home Office,Pakistan,Lahore,North,P-308,Furniture,Chairs,Office Chair,978.0,4,0.19,218.39,Debit Card
ORD-2058,2023-12-08,2023-12-11,CUST-285,Lori Miller,Home Office,Pakistan,Faisalabad,East,P-583,Furniture,Storage,Filing Cabinet,3757.5,3,0.13,1068.87,Debit Card
ORD-2710,2023-12-09,2023-12-14,CUST-898,Edgar Ellis,Home Office,Pakistan,Rawalpindi,North,P-392,Office Supplies,Paper,A4 Printing Paper,1176.0,4,0.1,319.95,Debit Card
ORD-2753,2023-12-09,2023-12-10,CUST-128,Jerry Smith,Consumer,Pakistan,Islamabad,Central,P-605,Technology,Tablets,iPad Air,3540.0,1,0.1,426.03,Debit Card
ORD-2154,2023-12-09,2023-12-12,CUST-347,Tiffany Green,Consumer,Pakistan,Karachi,South,P-751,Technology,Monitors,Samsung Monitor,819.0,1,0.17,149.72,Credit Card
ORD-1852,2023-12-09,2023-12-10,CUST-645,Matthew Bennett,Consumer,Pakistan,Multan,West,P-479,Office Supplies,Paper,A4 Printing Paper,1477.5,5,0.15,400.23,Cash
ORD-2889,2023-12-10,2023-12-11,CUST-111,Matthew Jennings,Consumer,Pakistan,Multan,West,P-265,Furniture,Tables,Office Desk,1500.0,2,0.08,379.13,Bank Transfer
ORD-2877,2023-12-10,2023-12-12,CUST-868,Caleb Miller,Home Office,Pakistan,Sialkot,East,P-746,Technology,Laptops,Dell Inspiron,3474.0,3,0.14,733.91,Credit Card
ORD-2149,2023-12-10,2023-12-15,CUST-942,Eric Perry,Consumer,Pakistan,Rawalpindi,North,P-736,Furniture,Chairs,Office Chair,1005.0,2,0.03,218.38,Bank Transfer
ORD-2182,2023-12-10,2023-12-11,CUST-415,Stephen Brown,Home Office,Pakistan,Karachi,South,P-670,Technology,Laptops,Dell Inspiron,13762.5,5,0.08,4381.49,Debit Card
ORD-1655,2023-12-12,2023-12-17,CUST-965,Sabrina Horton,Home Office,Pakistan,Lahore,North,P-845,Technology,Laptops,Dell Inspiron,6997.5,5,0.05,761.91,Credit Card
ORD-1312,2023-12-12,2023-12-13,CUST-980,Krista Liu,Consumer,Pakistan,Faisalabad,East,P-836,Electronics,Phones,iPhone 13,3465.0,5,0.01,345.75,Bank Transfer
ORD-2761,2023-12-13,2023-12-18,CUST-519,Tara Black,Corporate,Pakistan,Rawalpindi,North,P-379,Office Supplies,Paper,A4 Printing Paper,69.0,2,0.06,14.37,Bank Transfer
ORD-1162,2023-12-14,2023-12-18,CUST-417,Kevin Brady,Consumer,Pakistan,Sialkot,East,P-183,Electronics,Accessories,Wireless Earbuds,783.0,1,0.19,213.63,Cash
ORD-3424,2023-12-15,2023-12-17,CUST-267,Allison Potter,Consumer,Pakistan,Rawalpindi,North,P-383,Furniture,Storage,Filing Cabinet,6480.0,5,0.1,1430.46,Cash
ORD-2337,2023-12-15,2023-12-16,CUST-158,Jennifer Mckinney,Corporate,Pakistan,Lahore,North,P-970,Electronics,Phones,iPhone 13,6900.0,4,0.04,1134.82,Bank Transfer
ORD-2377,2023-12-15,2023-12-16,CUST-589,Kenneth Jackson III,Consumer,Pakistan,Hyderabad,South,P-502,Furniture,Chairs,Office Chair,4077.0,3,0.12,1181.73,Cash
ORD-2186,2023-12-16,2023-12-19,CUST-692,Angela Watson,Consumer,Pakistan,Quetta,West,P-388,Furniture,Chairs,Office Chair,1584.0,3,0.13,422.1,Bank Transfer
ORD-2196,2023-12-17,2023-12-21,CUST-290,Steven Lawrence,Corporate,Pakistan,Faisalabad,East,P-488,Electronics,Accessories,Wireless Earbuds,2340.0,3,0.16,274.88,Credit Card
ORD-2813,2023-12-19,2023-12-22,CUST-304,Carlos Evans,Consumer,Pakistan,Islamabad,Central,P-548,Electronics,Phones,iPhone 13,2880.0,3,0.13,734.74,Cash
ORD-1431,2023-12-20,2023-12-23,CUST-288,Christina Grant,Corporate,Pakistan,Lahore,North,P-254,Technology,Monitors,Samsung Monitor,2007.0,2,0.12,200.17,Cash
ORD-1435,2023-12-20,2023-12-22,CUST-904,Jeffrey Patton,Corporate,Pakistan,Quetta,West,P-841,Technology,Monitors,Samsung Monitor,6852.0,4,0.19,1778.28,Bank Transfer
ORD-1673,2023-12-20,2023-12-24,CUST-364,Nicholas Burgess,Corporate,Pakistan,Multan,West,P-370,Office Supplies,Pens,Premium Pen Pack,324.0,2,0.0,104.95,Cash
ORD-1011,2023-12-20,2023-12-24,CUST-971,Jonathan Williams,Corporate,Pakistan,Faisalabad,East,P-825,Technology,Monitors,Samsung Monitor,4713.0,2,0.13,1092.65,Bank Transfer
ORD-3088,2023-12-21,2023-12-22,CUST-302,Tonya Gill,Corporate,Pakistan,Quetta,West,P-339,Furniture,Chairs,Office Chair,2607.0,2,0.18,635.94,Bank Transfer
ORD-2127,2023-12-23,2023-12-27,CUST-176,Garrett Smith,Consumer,Pakistan,Multan,West,P-746,Technology,Tablets,iPad Air,3673.5,1,0.03,974.42,Bank Transfer
ORD-3522,2023-12-23,2023-12-26,CUST-618,Bryan Lewis,Corporate,Pakistan,Islamabad,Central,P-461,Furniture,Storage,Filing Cabinet,2799.0,3,0.02,486.55,Bank Transfer
